date,support,frequency
2016-11-04,.01,.4927427454670266
2016-11-04,.015,.2184718032418994
2016-11-04,.02,.0543442661382603
2016-11-04,.025,.018699519399456
2016-11-04,.03,.0081754360111793
2016-11-04,.035,.0041598605862942
2016-11-04,.04,.0023462430502814
2016-11-04,.045,.0014256461613555
2016-11-04,.05,.0009166135788516
2016-11-04,.055,.0006161112773396
2016-11-04,.06,.0004292806709511
2016-11-04,.065,.0003081291287321
2016-11-04,.07,.0010982954089775
2016-12-06,-.03,.0004365014816511
2016-12-06,-.025,.0002524124513578
2016-12-06,-.02,.0004305979135089
2016-12-06,-.015,.0007772922452712
2016-12-06,-.01,.0015248670943211
2016-12-06,-.005,.0035740330858014
2016-12-06,0,.0105356906724015
2016-12-06,.005,.0466467774011917
2016-12-06,.01,.3270046921674391
2016-12-06,.015,.4608659785120311
2016-12-06,.02,.0988369819300422
2016-12-06,.025,.0264399466305222
2016-12-06,.03,.0101740707147534
2016-12-06,.035,.0048226866359453
2016-12-06,.04,.0026061148843615
2016-12-06,.045,.0015409991336249
2016-12-06,.05,.0009732818338304
2016-12-06,.055,.0006465651732062
2016-12-06,.06,.0004470737345612
2016-12-06,.065,.000319379597663
2016-12-06,.07,.0011440567065146
2017-01-02,-.03,.0004096172553882
2017-01-02,-.025,.0002530092321309
2017-01-02,-.02,.0004428006596246
2017-01-02,-.015,.0008211937682689
2017-01-02,-.01,.0016570273225171
2017-01-02,-.005,.0039599253034036
2017-01-02,0,.0117147993341731
2017-01-02,.005,.0487965451079532
2017-01-02,.01,.2716018491815261
2017-01-02,.015,.4448964427789141
2017-01-02,.02,.1398358386500637
2017-01-02,.025,.0408251670405053
2017-01-02,.03,.0158678926728681
2017-01-02,.035,.0074772232467675
2017-01-02,.04,.0039989606538401
2017-01-02,.045,.0023371166069859
2017-01-02,.05,.0014585496931288
2017-01-02,.055,.0009575394329436
2017-01-02,.06,.0006545089660783
2017-01-02,.065,.0004623734366431
2017-01-02,.07,.0015716196562759
2017-02-01,-.03,.0005155822047627
2017-02-01,-.025,.0002837703920952
2017-02-01,-.02,.0004730487477862
2017-02-01,-.015,.000829810844943
2017-02-01,-.01,.0015668833758758
2017-02-01,-.005,.0034546821921801
2017-02-01,0,.0091710392639094
2017-02-01,.005,.0329711591709226
2017-02-01,.01,.1794767254943521
2017-02-01,.015,.4876468287499904
2017-02-01,.02,.1928503197100803
2017-02-01,.025,.0508210999429385
2017-02-01,.03,.0185546919914191
2017-02-01,.035,.0084910047552908
2017-02-01,.04,.0044823559452816
2017-02-01,.045,.0026075849098452
2017-02-01,.05,.0016274929492052
2017-02-01,.055,.0010715099774179
2017-02-01,.06,.0007357482962679
2017-02-01,.065,.0005226802536442
2017-02-01,.07,.0018459808317919
2017-03-01,-.03,.0005389439753572
2017-03-01,-.025,.0003122649505207
2017-03-01,-.02,.000533050189805
2017-03-01,-.015,.0009622357824286
2017-03-01,-.01,.0018841694816702
2017-03-01,-.005,.0043513133879881
2017-03-01,0,.0123524725758539
2017-03-01,.005,.0490312545238071
2017-03-01,.01,.2675487593896721
2017-03-01,.015,.4513063119211669
2017-03-01,.02,.1383541925587364
2017-03-01,.025,.0393462966338447
2017-03-01,.03,.0151803938664628
2017-03-01,.035,.0071555084264676
2017-03-01,.04,.0038403508864443
2017-03-01,.045,.002255506660437
2017-03-01,.05,.0014154710140158
2017-03-01,.055,.0009346806091725
2017-03-01,.06,.0006426514095472
2017-03-01,.065,.0004566529929863
2017-03-01,.07,.0015975187636154
2017-04-06,-.03,.0005868879563008
2017-04-06,-.025,.0003403937300839
2017-04-06,-.02,.0005830570476481
2017-04-06,-.015,.0010587785751925
2017-04-06,-.01,.0020945856609586
2017-04-06,-.005,.0049224549614391
2017-04-06,0,.01442624219544
2017-04-06,.005,.0606128208859925
2017-04-06,.01,.3236471394808237
2017-04-06,.015,.4128298762797613
2017-04-06,.02,.1137492276366281
2017-04-06,.025,.0340111714207828
2017-04-06,.03,.0136647542471765
2017-04-06,.035,.0066251355199107
2017-04-06,.04,.0036305452882976
