date,support,frequency
2011-02-01,.065,.0098203313903743
2011-02-01,.07,.0202217058985857
2011-03-01,-.03,.0049138439414298
2011-03-01,-.025,.0025455740033142
2011-03-01,-.02,.0039355786458024
2011-03-01,-.015,.0061370291004118
2011-03-01,-.01,.0096499485384087
2011-03-01,-.005,.0153604098323893
2011-03-01,0,.0244026192207741
2011-03-01,.005,.0382639241947012
2011-03-01,.01,.0581985883626499
2011-03-01,.015,.0837380457281903
2011-03-01,.02,.1104057169500978
2011-03-01,.025,.1290824412119864
2011-03-01,.03,.1308168698133224
2011-03-01,.035,.1146615884893154
2011-03-01,.04,.0886551968388631
2011-03-01,.045,.0624745729493947
2011-03-01,.05,.0415005465028217
2011-03-01,.055,.0267089005121658
2011-03-01,.06,.016977689197196
2011-03-01,.065,.0107914902292678
2011-03-01,.07,.0207794257374974
2011-04-01,-.03,.0039718263122565
2011-04-01,-.025,.0021185208281096
2011-04-01,-.02,.0033128869139114
2011-04-01,-.015,.0052310270199658
2011-04-01,-.01,.0083413652773664
2011-04-01,-.005,.0135010327076198
2011-04-01,0,.0218691053453046
2011-04-01,.005,.0350725499131118
2011-04-01,.01,.0547341853195339
2011-04-01,.015,.0810017983004667
2011-04-01,.02,.1098724106808845
2011-04-01,.025,.131686263649657
2011-04-01,.03,.1357507356749077
2011-04-01,.035,.1198145900115355
2011-04-01,.04,.0924177805500657
2011-04-01,.045,.064557095834434
2011-04-01,.05,.0423748049077841
2011-04-01,.055,.0269246415961583
2011-04-01,.06,.0169041730182693
2011-04-01,.065,.0106228387947519
2011-04-01,.07,.0199203673439057
2011-05-02,-.03,.0015570220411171
2011-05-02,-.025,.0008649077812716
2011-05-02,-.02,.0013764452876979
2011-05-02,-.015,.0022194534338319
2011-05-02,-.01,.0036334802303935
2011-05-02,-.005,.0061154114217988
2011-05-02,0,.0104461005055163
2011-05-02,.005,.0180158632259866
2011-05-02,.01,.031044835062573
2011-05-02,.015,.0524304417366976
2011-05-02,.02,.084009151528875
2011-05-02,.025,.1217461684111899
2011-05-02,.03,.1509255559259839
2011-05-02,.035,.1535208988684732
2011-05-02,.04,.1277566376187965
2011-05-02,.045,.0903587656936457
2011-05-02,.05,.0574745094455465
2011-05-02,.055,.0345888526497632
2011-05-02,.06,.0204007549655044
2011-05-02,.065,.0120426178807427
2011-05-02,.07,.0194721262845947
2011-06-01,-.03,.0029351347771126
2011-06-01,-.025,.0016352069755667
2011-06-01,-.02,.0026316545265832
2011-06-01,-.015,.0043070849598905
2011-06-01,-.01,.0071790291306778
2011-06-01,-.005,.0122850288646946
2011-06-01,0,.0212432649229108
2011-06-01,.005,.0366416381430049
2011-06-01,.01,.0615567765722255
2011-06-01,.015,.0968299929449513
2011-06-01,.02,.1349896504044517
2011-06-01,.025,.1575133803386294
2011-06-01,.03,.1490144605660258
2011-06-01,.035,.1158796848854462
2011-06-01,.04,.0778669089537
2011-06-01,.045,.0479154608731394
2011-06-01,.05,.0282725618221892
2011-06-01,.055,.0164772483746525
2011-06-01,.06,.0096457895025533
2011-06-01,.065,.0057214271625989
2011-06-01,.07,.0094586152989957
2011-07-01,-.03,.0023468951618983
2011-07-01,-.025,.0014188712660658
2011-07-01,-.02,.0023553982962838
2011-07-01,-.015,.0039846468786378
2011-07-01,-.01,.0068836558330837
2011-07-01,-.005,.0122374464045431
2011-07-01,0,.0220158652703282
2011-07-01,.005,.0394231916172522
2011-07-01,.01,.0680747479818295
2011-07-01,.015,.1076096628537399
2011-07-01,.02,.1456201617688297
2011-07-01,.025,.1595979318347069
2011-07-01,.03,.1404292724164569
2011-07-01,.035,.1036232247343366
2011-07-01,.04,.0684749073591332
2011-07-01,.045,.0428726869122021
2011-07-01,.05,.0263866693093977
2011-07-01,.055,.0162947118681992
2011-07-01,.06,.0102004343106134
2011-07-01,.065,.0065023029719125
2011-07-01,.07,.0136473149505494
2011-08-01,-.03,.0025650725503398
2011-08-01,-.025,.0013795613022218
2011-08-01,-.02,.0022000599937391
2011-08-01,-.015,.0035797062067463
2011-08-01,-.01,.005961934778346
2011-08-01,-.005,.0102810951118514
2011-08-01,0,.0180951880742552
2011-08-01,.005,.0321588355033883
2011-08-01,.01,.0563490530594183
2011-08-01,.015,.0930401270200536
2011-08-01,.02,.1350763364388495
2011-08-01,.025,.1602622027952939
2011-08-01,.03,.1503757727739955
2011-08-01,.035,.1153127000355768
2011-08-01,.04,.0776323632936217
2011-08-01,.045,.0490758665381316
2011-08-01,.05,.0304446369113041
2011-08-01,.055,.0189789783611042
2011-08-01,.06,.012022327894555
2011-08-01,.065,.0077728484961993
2011-08-01,.07,.0174353328610085
2011-09-01,-.03,.0051338920606065
2011-09-01,-.025,.0024371281800559
2011-09-01,-.02,.0037246824356887
2011-09-01,-.015,.005799422378955
2011-09-01,-.01,.0092270709114214
2011-09-01,-.005,.0151693490927867
2011-09-01,0,.0254044974245511
2011-09-01,.005,.0428990410571095
2011-09-01,.01,.0713429154043451
2011-09-01,.015,.1115395059954909
2011-09-01,.02,.1521925041452259
2011-09-01,.025,.1670876082601787
2011-09-01,.03,.1424728299937615
2011-09-01,.035,.0984223701193584
2011-09-01,.04,.0599909837103843
2011-09-01,.045,.0347817419507953
2011-09-01,.05,.0200744057021357
2011-09-01,.055,.0117898609701304
2011-09-01,.06,.0071078669171093
2011-09-01,.065,.0044088015190958
2011-09-01,.07,.008993521770814
2011-10-03,-.03,.0051056584258045
2011-10-03,-.025,.0028506061810775
2011-10-03,-.02,.0046206411345046
2011-10-03,-.015,.0076427597169725
2011-10-03,-.01,.0129150302339499
2011-10-03,-.005,.0223597828645986
2011-10-03,0,.0388271112979166
2011-10-03,.005,.0658116924155311
2011-10-03,.01,.1037513127512007
2011-10-03,.015,.14207601978486
2011-10-03,.02,.1584863490514642
2011-10-03,.025,.1412784041828756
2011-10-03,.03,.1048001191932486
2011-10-03,.035,.0693495142640703
2011-10-03,.04,.0435156953066786
2011-10-03,.045,.0269255659641325
2011-10-03,.05,.0167757477232939
2011-10-03,.055,.0106279496692699
2011-10-03,.06,.0068728665944211
2011-10-03,.065,.0045407339369609
2011-10-03,.07,.0108664393071686
2011-11-01,-.03,.0039599398496937
2011-11-01,-.025,.0022603478744649
2011-11-01,-.02,.0036690028120305
2011-11-01,-.015,.0060573223851627
2011-11-01,-.01,.0101804638361046
2011-11-01,-.005,.0174909917166878
2011-11-01,0,.0301622900117312
2011-11-01,.005,.0511733934225659
2011-11-01,.01,.0824795265130085
2011-11-01,.015,.1198707677087492
2011-11-01,.02,.1480887518437752
2011-11-01,.025,.149622943766454
2011-11-01,.03,.1244662652180656
2011-11-01,.035,.0893505441593392
2011-11-01,.04,.0586892368161691
2011-11-01,.045,.036978353722403
2011-11-01,.05,.0230352325607399
2011-11-01,.055,.0144281566509831
2011-11-01,.06,.0091639100942782
2011-11-01,.065,.0059241594373449
2011-11-01,.07,.0129483996002487
2011-12-01,-.03,.0068598689398014
2011-12-01,-.025,.0031929417559372
2011-12-01,-.02,.0048456781942586
2011-12-01,-.015,.0074773542759716
2011-12-01,-.01,.0117467428159325
2011-12-01,-.005,.0188742370922739
2011-12-01,0,.0305211774276055
2011-12-01,.005,.048892424618028
2011-12-01,.01,.0754106666072162
2011-12-01,.015,.1071832373520835
2011-12-01,.02,.1331835648363538
2011-12-01,.025,.1390507220421024
2011-12-01,.03,.121706395573302
2011-12-01,.035,.0926242442484969
2011-12-01,.04,.0645660290066911
2011-12-01,.045,.0431137888853524
2011-12-01,.05,.028411165030842
2011-12-01,.055,.0187919193937499
2011-12-01,.06,.0125832332598055
2011-12-01,.065,.0085626817384537
2011-12-01,.07,.0224019269057415
2012-01-03,-.03,.0075089601278045
2012-01-03,-.025,.0036082506223718
2012-01-03,-.02,.0055382334934721
2012-01-03,-.015,.0086451317877704
2012-01-03,-.01,.0137334301285634
2012-01-03,-.005,.0222524030022803
2012-01-03,0,.0361139563636673
2012-01-03,.005,.0575255472573945
2012-01-03,.01,.086876063303933
2012-01-03,.015,.1184278708148798
2012-01-03,.02,.1384658177846436
2012-01-03,.025,.1351253889573646
2012-01-03,.03,.1116725949702655
2012-01-03,.035,.0818339026674871
2012-01-03,.04,.0559654306792792
2012-01-03,.045,.037145004251405
2012-01-03,.05,.0245140872744402
2012-01-03,.055,.0163004204534312
2012-01-03,.06,.0109911317383825
2012-01-03,.065,.0075353236748951
2012-01-03,.07,.0202210506462688
2012-02-01,-.03,.0043518113119228
2012-02-01,-.025,.0019453428772406
2012-02-01,-.02,.0029427457587985
2012-02-01,-.015,.0045572448465692
2012-02-01,-.01,.0072604258429896
2012-02-01,-.005,.0120796547566369
2012-02-01,0,.0207167233766959
2012-02-01,.005,.036348251807883
2012-02-01,.01,.0637412441009163
2012-02-01,.015,.1058643727414192
2012-02-01,.02,.1516930338759277
2012-02-01,.025,.1697743411682475
2012-02-01,.03,.1444195075068163
2012-02-01,.035,.1002656865837735
2012-02-01,.04,.0629724315059483
2012-02-01,.045,.0385006547605428
2012-02-01,.05,.0237711511587981
2012-02-01,.055,.0150382026411625
2012-02-01,.06,.009787122731285
2012-02-01,.065,.0065505664622306
2012-02-01,.07,.0174194841841958
2012-03-01,-.03,.0029602813159411
2012-03-01,-.025,.0015902210022162
2012-03-01,-.02,.0025325871250549
2012-03-01,-.015,.0041111989438811
2012-03-01,-.01,.0068203412655322
2012-03-01,-.005,.0116713123944313
2012-03-01,0,.0202940645937728
2012-03-01,.005,.035402951926142
2012-03-01,.01,.0603793569284373
2012-03-01,.015,.0961977838760821
2012-03-01,.02,.1342779366149601
2012-03-01,.025,.1544092783854313
2012-03-01,.03,.1431032849619211
2012-03-01,.035,.1105272452187925
2012-03-01,.04,.0758195566629868
2012-03-01,.045,.049002478415709
2012-03-01,.05,.0310441872054978
2012-03-01,.055,.0197100343177644
2012-03-01,.06,.0126794860230787
2012-03-01,.065,.0083039908821926
2012-03-01,.07,.0191624219401747
2012-04-02,-.03,.0028262439567424
2012-04-02,-.025,.0014949085556208
2012-04-02,-.02,.0023719848591192
2012-04-02,-.015,.0038408948052428
2012-04-02,-.01,.0063678892948354
2012-04-02,-.005,.0109320836976061
2012-04-02,0,.0191544554217646
2012-04-02,.005,.0338737530822374
2012-04-02,.01,.0589802431022279
2012-04-02,.015,.0964721327864466
2012-04-02,.02,.1380635574126836
2012-04-02,.025,.160728318444761
2012-04-02,.03,.1478936423836736
2012-04-02,.035,.1117077346067233
2012-04-02,.04,.0745587629584782
2012-04-02,.045,.0469872497416219
2012-04-02,.05,.0291667891611666
2012-04-02,.055,.0182335836206709
2012-04-02,.06,.0115968740625569
2012-04-02,.065,.0075329517656969
2012-04-02,.07,.017215946280124
2012-05-01,-.03,.0024309409464118
2012-05-01,-.025,.0013461244091985
2012-05-01,-.02,.0021713952500583
2012-05-01,-.015,.0035770137247908
2012-05-01,-.01,.0060385485969204
2012-05-01,-.005,.0105701752102889
2012-05-01,0,.0189054280126953
2012-05-01,.005,.034145265576985
2012-05-01,.01,.0606377166148322
2012-05-01,.015,.1006302313299079
2012-05-01,.02,.144509281439261
2012-05-01,.025,.1662867092391761
2012-05-01,.03,.1493833769875149
2012-05-01,.035,.1096629928645349
2012-05-01,.04,.0712619000170365
2012-05-01,.045,.0438924380769131
2012-05-01,.05,.0267234184626657
2012-05-01,.055,.016430069776873
2012-05-01,.06,.0102972376884314
2012-05-01,.065,.0066005562706749
2012-05-01,.07,.0144991795048292
2012-06-01,-.03,.004010058226796
2012-06-01,-.025,.0021681323301687
2012-06-01,-.02,.0034806386899832
2012-06-01,-.015,.0057093694939312
2012-06-01,-.01,.0095924591533029
2012-06-01,-.005,.0166234183278716
2012-06-01,0,.0291862617375071
2012-06-01,.005,.0508932304657015
2012-06-01,.01,.0847542939279997
2012-06-01,.015,.1264989971658238
2012-06-01,.02,.1569991057399656
2012-06-01,.025,.1547385165280082
2012-06-01,.03,.1232331476820769
2012-06-01,.035,.0846994501793787
2012-06-01,.04,.0539099772919857
